gene	TKO_0min_R1	TKO_0min_R2	TKO_2.5min_R1	TKO_5min_R1	TKO_5min_R2	TKO_10min_R1	TKO_10min_R2	TKO_20min_R1	TKO_20min_R2
NM_001167910.1	137.895479187748	122.418765756504	66.6352694639297	31	35.1641039179909	13.827675658994	16.0572979938261	6.17079072679755	3.44524618025139
NM_001308449.1	79.2502753952573	90.9396545619745	57.3373248875674	28	17.1532214234102	7.34595269384054	7.0250678722989	2.57116280283231	5.51239388840223
NM_010926.5	86.1186325961796	98.8094323606069	61.9862971757486	32	21.4415267792628	9.07441215121478	7.69412195537498	2.57116280283231	5.51239388840223
NM_001166482.1	11.095038555336	9.61861730943961	4.64897228818114	0	3.00181374909679	0.864229728687122	1.67263520769021	0	0
NM_011404.3	598.075411649542	473.061087673348	258.017961994054	148	141.514076743134	73.8916418027489	67.9089894322227	35.4820466790859	23.4276740257095
NM_001301284.1	8.45336270882744	7.86977779863241	6.97345843227172	11	6.43245803377883	5.18537837212273	5.68695970614673	2.05693024226585	5.51239388840223
NM_013914.2	8.98169787812916	5.24651853242161	9.29794457636229	4	2.57298321351153	1.72845945737424	1.67263520769021	3.08539536339878	2.06714770815084
NM_016925.3	31.1717749888012	30.604691439126	11.6224307204529	5	3.00181374909679	4.32114864343561	2.3416892907663	0	0
NM_019552.2	10.0383682167326	8.74419755403601	4.64897228818114	9	3.8594748202673	3.45691891474849	3.34527041538043	0	2.06714770815084
NM_145607.3	96.1570008129122	102.307111382221	37.1917783054491	10	12.8649160675577	6.48172296515341	2.3416892907663	1.02846512113293	0.689049236050279
NM_025615.2	142.122160542161	130.288543555137	55.7876674581737	30	23.585679457189	7.34595269384054	11.0393923707554	3.59962792396524	0.689049236050279
NM_024214.2	122.573759277998	110.176889180854	62.7611258904454	46	34.7352733824057	15.9882499807118	16.7263520769021	14.9127442564274	11.0247877768045
NM_172762.2	25.3600881264823	19.2372346188792	6.97345843227172	4	3.8594748202673	1.72845945737424	3.34527041538043	1.02846512113293	0.689049236050279
NM_023858.3	58.6452037924904	57.7117038566377	34.0924634466617	23	18.0108824945807	6.91383782949698	6.69054083076086	5.14232560566463	1.37809847210056
NM_029248.2	307.491068533598	193.246765944196	104.601876484076	67	46.7425283787928	23.3342026745523	19.4025684092065	7.19925584793048	6.89049236050279
NM_001252658.1	176.992281716075	125.042025022715	48.814209025902	27	21.870357314848	7.34595269384054	11.7084464538315	3.08539536339878	4.82334465235195
NM_001129787.1	59.1735389617921	62.0838026336557	32.542806017268	15	9.86310231846087	4.75326350777917	2.67621633230434	0.514232560566463	0.689049236050279
NM_172766.3	57.0601982845852	41.0977285039693	25.5693475849963	9	10.7207633896314	7.7780675581841	4.6833785815326	5.14232560566463	6.20144312445251
NM_031165.4	258.355897788539	224.725877138726	63.5359546051423	32	29.1604764197974	15.9882499807118	14.0501357445978	7.71348840849694	9.6466893047039
NM_010436.2	534.146856164034	407.479606018078	164.263687515734	88	64.3245803377883	36.7297634692027	23.416892907663	13.8842791352945	14.4700339570559
NM_146000.2	63.9285554855075	55.9628643458305	44.9400654524177	26	18.0108824945807	18.1488243024296	15.0537168692119	13.8842791352945	15.1590831931061
NM_001310841.1	0.528335169301715	0.874419755403601	0	0	0	0	0	0	0.689049236050279
NM_001025600.1	377.231310881425	288.558519283188	147.217455792403	79	75.4741742630049	30.6801553683928	32.7836500707282	12.3415814535951	10.3357385407542
NM_001004191.3	64.4568906548093	49.8419260580053	22.4700327262089	12	11.5784244608019	4.75326350777917	2.67621633230434	1.02846512113293	2.06714770815084
NM_028049.2	106.195369029645	90.0652348065709	72.8338991815046	50	47.1713589143781	36.2976486048591	37.1325016107227	37.5389769213518	43.4101018711676
NM_001122873.1	45.9651597292492	41.9721482593729	15.4965742939371	4	6.43245803377883	3.02480405040493	2.3416892907663	0.514232560566463	0
NM_028121.2	276.847628714099	219.479358606304	120.098450778013	63	50.6020031990601	24.630547267583	22.4133117830489	4.1138604845317	6.89049236050279
NM_024212.4	167.482248668644	146.028099152401	46.4897228818114	27	27.0163237418711	9.9386418799019	7.0250678722989	2.05693024226585	2.06714770815084
NM_183316.2	538.373537518448	428.465680147765	590.419480599005	476	388.091634704656	264.454296978259	236.510618367396	53.9944188594786	44.7882003432681
NM_001324556.1	120.460418600791	90.9396545619745	52.6883525993863	34	22.7280183860185	9.9386418799019	12.3775005369076	3.08539536339878	2.06714770815084
NM_001311101.1	103.025358013834	114.548987957872	37.966607020146	20	20.155035172507	6.91383782949698	10.3703382876793	4.1138604845317	2.06714770815084
NM_001039519.2	138.423814357049	128.539704044329	79.0325288990795	54	41.1677314161845	17.2845945737424	18.7335143261304	6.17079072679755	10.3357385407542
NM_026337.1	48.0785004064561	30.604691439126	23.2448614409057	13	9.86310231846087	7.34595269384054	2.67621633230434	1.54269768169939	2.06714770815084
NM_025690.3	109.365380045455	95.3117533389925	54.23801002878	46	28.3028153486268	13.3955607946504	9.3667571630652	3.08539536339878	2.06714770815084
NR_040719.1	98.270341490119	71.7024199430953	24.0196901556026	15	10.7207633896314	6.48172296515341	5.68695970614673	3.08539536339878	3.44524618025139
NM_031403.3	151.632193589592	112.800148447065	55.0128387434769	43	24.8721710639448	12.0992162016197	9.03223012152715	6.17079072679755	4.13429541630167
NM_016802.5	8.98169787812916	13.116296331054	9.29794457636229	5	3.43064428468204	3.45691891474849	2.3416892907663	1.54269768169939	0.689049236050279
NM_001114119.1	268.922601174573	222.977037627918	89.8801309048355	57	45.8848673076223	22.0378580815216	19.4025684092065	8.2277209690634	6.20144312445251
NM_011830.3	101.968687675231	130.288543555137	84.4563299019574	94	78.904818547687	73.4595269384054	75.9376384291357	95.6472562653621	108.869779295944
NM_009211.2	212.39073805929	129.414123799733	81.35701504317	54	39.0235787382582	15.1240202520246	15.38824391075	3.59962792396524	2.75619694420112
NM_028312.3	75.0235940408436	55.9628643458305	45.7148941671146	40	31.7334596333089	16.8524797093989	18.0644602430543	6.68502328736402	0.689049236050279
NM_011029.4	337.606173183796	298.177136592628	96.8535893371072	66	57.8921223040094	25.9268918606137	22.7478388245869	14.398511695861	16.5371816652067
NM_025974.2	223.485776614626	183.628148634756	84.4563299019574	48	27.4451542774563	11.2349864729326	10.0358112461413	3.59962792396524	1.37809847210056
NM_001081188.1	147.405512235179	123.293185511908	113.899821060438	79	75.9030047985902	31.9764999614235	54.1933807291629	9.25618609019633	8.26859083260335
NR_037622.1	144.235501219368	130.288543555137	33.3176347319649	27	21.0126962436775	6.91383782949698	7.0250678722989	2.57116280283231	2.06714770815084
NM_001199485.1	49.6635059143612	34.976790216144	10.0727732910591	4	4.71713589143781	1.29634459303068	3.34527041538043	1.02846512113293	1.37809847210056
NM_001199484.1	5.28335169301715	1.7488395108072	0	3	0.85766107117051	0.432114864343561	1.67263520769021	2.57116280283231	0.689049236050279
NM_001199431.1	33.8134508353098	22.7349136404936	3.87414357348429	6	4.71713589143781	2.59268918606137	0.669054083076085	0	1.37809847210056
NR_038081.2	250.959205418315	207.237482030653	144.118140933615	89	76.7606658697607	27.6553513179879	35.1253393614945	4.62809304509816	11.0247877768045
NM_001039824.2	355.041233770753	296.428297081821	253.368989705872	195	172.389875305273	167.660567365302	130.131019158299	177.924465955996	274.241595948011
NM_027911.3	250.959205418315	207.237482030653	144.118140933615	89	76.7606658697607	27.6553513179879	35.1253393614945	4.62809304509816	11.0247877768045
NM_001324510.1	52.8335169301715	35.8512099715476	17.8210604380277	13	10.2919328540461	5.61749323646629	4.01432449845651	1.02846512113293	1.37809847210056
NM_001205157.1	8.98169787812916	12.2418765756504	1.54965742939371	0	0.85766107117051	1.29634459303068	1.00358112461413	0	0.689049236050279
NM_145611.4	39.6251376976286	25.3581729067044	19.3707178674214	17	16.724390887825	9.9386418799019	8.36317603845107	13.8842791352945	16.5371816652067
NM_028390.3	145.820506727273	127.665284288926	56.5624961728706	27	30.4469680265531	13.827675658994	11.7084464538315	5.14232560566463	7.57954159655307
NM_001102455.1	137.895479187748	87.4419755403601	43.390408023024	21	22.7280183860185	11.6671013372761	14.3846627861358	10.2846512113293	5.51239388840223
NM_029762.1	47.5501652371544	44.5954075255837	14.7217455792403	13	8.5766107117051	4.75326350777917	6.35601378922281	1.54269768169939	0.689049236050279
NM_007691.5	98.7986766594207	75.2000989647097	75.1583853255952	50	41.1677314161845	38.8903377909205	43.8230424414836	58.1082793440103	62.7034804805754
NM_001081429.1	114.648731738472	95.3117533389925	33.3176347319649	23	30.0181374909679	9.50652701555834	5.35243266460868	4.1138604845317	4.13429541630167
NM_008775.3	57.0601982845852	34.976790216144	14.7217455792403	12	8.5766107117051	3.45691891474849	4.01432449845651	1.54269768169939	1.37809847210056
NM_001326355.1	67.6269016706195	49.8419260580053	24.7945188702994	19	12.0072549963871	3.88903377909205	2.67621633230434	1.02846512113293	1.37809847210056
NM_176831.4	96.6853359822139	68.2047409214809	51.9135238846894	42	24.8721710639448	21.605743217178	22.7478388245869	16.4554419381268	22.7386247896592
NM_018853.3	190.728996117919	132.911802821347	45.7148941671146	30	18.439713030166	6.04960810080985	12.0429734953695	5.65655816623109	6.20144312445251
NR_039595.1	239.864166862979	191.497926433389	92.204617048926	56	42.4542230229403	10.802871608589	21.0752036168967	3.08539536339878	5.51239388840223
NM_027090.1	23.2467474492755	29.7302716837224	21.695204011512	5	4.71713589143781	2.59268918606137	2.67621633230434	0	0.689049236050279
NM_008927.3	107.252039368248	97.0605928497997	48.814209025902	21	17.5820519589955	5.18537837212273	8.36317603845107	0.514232560566463	2.06714770815084
NR_002852.3	569.016977337947	883.163952957637	753.908339400042	841	386.376312562315	278.714087501597	315.124473128836	220.091535922446	208.092869287184
NM_033604.2	115.177066907774	73.4512594539025	58.8869823169612	23	24.4433405283595	7.7780675581841	9.3667571630652	3.08539536339878	4.82334465235195
NM_015806.5	57.0601982845852	39.3488889931621	17.0462317233309	14	9.43427178287561	5.18537837212273	4.34885153999456	2.05693024226585	0.689049236050279
NM_001146048.1	16.3783902483532	9.61861730943961	4.64897228818114	5	1.28649160675577	0.864229728687122	1.67263520769021	0.514232560566463	1.37809847210056
NM_001081282.2	49.6635059143612	32.3535309499332	17.0462317233309	17	8.14778017611985	4.32114864343561	4.01432449845651	4.1138604845317	2.06714770815084
NM_172926.3	163.25556731423	132.911802821347	99.1780754811977	67	76.7606658697607	61.7924256011292	45.1611506076358	89.4764655385645	103.357385407542
NR_040721.1	1446.5816935481	1245.17373169473	321.553916599196	171	131.222143889088	51.8537837212273	54.527907770701	28.2827908311554	19.9824278454581
NM_053268.2	34.8701211739132	22.7349136404936	18.5958891527246	11	12.4360855319724	3.02480405040493	3.34527041538043	1.02846512113293	0
NM_001253834.1	24.8317529571806	32.3535309499332	3.87414357348429	10	7.29011910494934	0.864229728687122	1.67263520769021	0	0.689049236050279
NM_029103.3	100.383682167326	85.6931360295529	34.8672921613586	28	15.0090687454839	9.07441215121478	8.02864899691303	7.19925584793048	3.44524618025139
NM_008138.4	44.3801542213441	35.8512099715476	14.7217455792403	10	10.2919328540461	5.18537837212273	2.00716224922826	1.02846512113293	2.06714770815084
NM_011790.4	76.6085995487487	75.2000989647097	72.0590704668077	42	30.8757985621384	29.3838107753621	18.3989872845924	5.65655816623109	4.13429541630167
NM_026917.5	70.7969126864298	54.2140248350233	37.1917783054491	25	18.8685435657512	3.88903377909205	5.35243266460868	1.54269768169939	0
NR_030698.1	0	0	0	0	0	0	0	0	0
NM_010690.1	0	0	0	0	0	0	0	0	0
NM_010828.3	563.205290475628	414.474964061307	222.375841117998	119	125.218516390895	25.0626621319265	33.7872311953423	12.3415814535951	10.3357385407542
NM_001025392.1	297.452700316866	250.08405004543	108.47602005756	77	48.4578505211338	19.4451688954602	22.0787847415108	8.2277209690634	5.51239388840223
NM_027930.3	168.538919007247	154.772296706437	121.648108207407	133	95.2003788999266	101.97910798508	82.9627063014346	89.4764655385645	122.65076401695
NM_011361.3	104.082028352438	97.9350126052033	36.4169495907523	29	20.155035172507	17.716709438086	14.0501357445978	9.77041865076279	9.6466893047039
NR_002842.1	4915.10208001386	6067.59868274559	9431.21511529015	10325	3686.22728389085	1902.6017477047	2430.00442973234	1482.53247211311	1757.76460116426
NM_016898.2	99.8553469980242	86.5675557849565	34.0924634466617	21	10.7207633896314	6.04960810080985	10.3703382876793	1.02846512113293	4.13429541630167
NM_027772.2	160.08555629842	137.283901598365	44.9400654524177	17	22.7280183860185	9.9386418799019	8.02864899691303	2.05693024226585	2.06714770815084
NM_172939.3	141.59382537286	145.153679396998	89.8801309048355	65	53.1749864125716	14.2597905233375	16.0572979938261	4.1138604845317	5.51239388840223
NM_008162.3	6.8683572009223	9.61861730943961	3.09931485878743	5	3.8594748202673	4.32114864343561	3.67979745691847	0.514232560566463	0
NM_001305798.1	114.12039656917	100.558271871414	55.7876674581737	18	16.2955603522397	5.61749323646629	7.0250678722989	3.59962792396524	1.37809847210056
NM_007705.2	383.571332913045	316.539951456104	171.237145948005	67	71.1858689071524	16.4203648450553	22.4133117830489	5.14232560566463	6.20144312445251
NM_009091.2	240.39250203228	229.097975915744	86.0059873313512	57	52.3173253414011	25.9268918606137	16.0572979938261	12.3415814535951	11.0247877768045
NM_001310726.1	240.39250203228	229.097975915744	86.0059873313512	57	52.3173253414011	25.9268918606137	16.0572979938261	12.3415814535951	11.0247877768045
NM_008655.1	87.175302934783	62.9582223890593	27.8938337290869	22	10.7207633896314	6.91383782949698	5.35243266460868	3.59962792396524	2.75619694420112
NM_023138.4	92.9869897971019	72.5768396984989	45.7148941671146	23	15.4378992810692	8.21018242252766	5.01790562307064	2.05693024226585	1.37809847210056
NM_007907.2	123.630429616601	94.4373335835889	37.1917783054491	14	16.724390887825	4.32114864343561	5.68695970614673	3.08539536339878	3.44524618025139
NM_001190474.1	419.498124425562	359.38651947088	403.685760357063	317	228.995506002526	176.302864652173	161.911088104413	49.3663258143804	59.258234300324
NM_001033375.2	116.233737246377	109.30246942545	92.204617048926	39	33.4487817756499	15.5561351163682	8.02864899691303	2.05693024226585	3.44524618025139
NM_007569.2	275.790958375495	210.735161052268	88.3304734754417	49	31.7334596333089	15.5561351163682	10.0358112461413	11.8273488930286	13.0919354849553
NM_026268.3	170.652259684454	167.014173282088	61.9862971757486	38	34.7352733824057	10.802871608589	18.7335143261304	6.17079072679755	5.51239388840223
NM_001033261.2	99.3270118287225	59.4605433674449	39.5162644495397	16	19.2973741013365	4.32114864343561	6.35601378922281	1.54269768169939	8.26859083260335
NM_001290183.1	182.275633409092	142.530420130787	76.7080427549889	32	23.585679457189	15.9882499807118	8.36317603845107	7.19925584793048	4.13429541630167
NM_019766.4	86.6469677654813	84.8187162741493	44.1652367377209	23	20.5838657080922	14.2597905233375	14.0501357445978	11.3131163324622	10.3357385407542
NM_019953.1	114.12039656917	98.8094323606069	36.4169495907523	22	17.1532214234102	7.7780675581841	8.36317603845107	5.65655816623109	13.0919354849553
NM_001164237.1	87.175302934783	68.2047409214809	30.9931485878743	17	17.1532214234102	5.18537837212273	6.69054083076086	4.62809304509816	3.44524618025139
NM_001253705.1	112.535391061265	72.5768396984989	46.4897228818114	25	18.439713030166	9.50652701555834	6.02148674768477	2.05693024226585	5.51239388840223
NM_025995.2	77.1369347180504	74.3256792093061	37.966607020146	28	21.4415267792628	9.50652701555834	12.3775005369076	2.05693024226585	2.06714770815084
NM_011295.6	467.576624832018	366.381877514109	163.488858801037	95	80.620140690028	26.7911215893008	32.1145959876521	10.7988837718957	13.0919354849553
NM_026113.4	70.2685775171281	69.9535804322881	42.6155793083272	25	12.8649160675577	4.32114864343561	7.0250678722989	1.02846512113293	2.06714770815084
NM_009665.5	357.154574447959	255.330568577852	94.5291031930166	81	51.0308337346454	31.1122702327364	26.4276362815054	11.8273488930286	11.7138370128547
NM_001024910.3	40.1534728669304	33.2279507053368	21.695204011512	18	11.1495939252166	2.1605743217178	4.01432449845651	2.05693024226585	2.06714770815084
NM_029083.2	85.5902974268779	75.2000989647097	31.7679773025712	18	15.4378992810692	5.61749323646629	7.69412195537498	1.54269768169939	2.75619694420112
NM_019553.2	156.387210113308	138.158321353769	60.4366397463549	35	28.7316458842121	8.21018242252766	11.0393923707554	2.05693024226585	4.82334465235195
NM_001079824.1	151.632193589592	146.902518907805	44.9400654524177	22	27.8739848130416	9.9386418799019	5.35243266460868	2.57116280283231	5.51239388840223
NM_007659.3	91.9303194584984	80.4466174971313	19.3707178674214	14	15.0090687454839	7.7780675581841	5.01790562307064	2.05693024226585	2.06714770815084
NM_010798.2	13.7367144018446	12.2418765756504	6.97345843227172	5	3.00181374909679	2.1605743217178	1.00358112461413	0.514232560566463	0.689049236050279
NM_001014836.3	10.0383682167326	9.61861730943961	14.7217455792403	16	12.4360855319724	15.1240202520246	12.0429734953695	10.7988837718957	11.7138370128547
NM_010914.2	19.0200660948617	10.4930370648432	4.64897228818114	2	1.71532214234102	3.45691891474849	1.00358112461413	0.514232560566463	0
NM_011631.1	81.8919512417659	45.4698272809873	33.3176347319649	20	13.2937466031429	7.7780675581841	8.02864899691303	2.57116280283231	3.44524618025139
NM_001080129.2	96.6853359822139	90.9396545619745	43.390408023024	25	25.3010015995301	12.9634459303068	12.3775005369076	7.71348840849694	8.95764006865362
NM_007706.4	55.4751927766801	41.9721482593729	22.4700327262089	13	8.14778017611985	4.75326350777917	6.02148674768477	1.02846512113293	1.37809847210056
NM_024454.1	47.0218300678527	42.8465680147765	11.6224307204529	11	6.86128856936408	4.75326350777917	3.01074337384238	1.02846512113293	0.689049236050279
NM_001037846.3	32.2284453274046	27.9814321729152	24.7945188702994	15	11.1495939252166	2.59268918606137	4.01432449845651	5.65655816623109	2.06714770815084
NM_026570.4	69.7402423478264	58.5861236120413	37.1917783054491	18	15.8667298166544	2.59268918606137	7.35959491383694	1.02846512113293	2.75619694420112
NM_001310609.1	113.592061399869	100.558271871414	46.4897228818114	17	19.7262046369217	11.2349864729326	8.36317603845107	6.17079072679755	7.57954159655307
NM_001288586.2	96.1570008129122	95.3117533389925	22.4700327262089	16	17.1532214234102	6.91383782949698	7.0250678722989	0.514232560566463	2.75619694420112
NM_027994.1	56.0035279459818	43.7209877701801	21.695204011512	12	8.5766107117051	3.88903377909205	5.01790562307064	1.02846512113293	0
NM_001317217.1	85.0619622575761	63.8326421444629	12.3972594351497	14	11.1495939252166	2.1605743217178	5.68695970614673	5.14232560566463	4.82334465235195
NM_134003.1	563.205290475628	508.912297644896	463.347571388721	242	177.964672267881	79.9412499035588	80.2864899691303	26.7400931494561	34.4524618025139
NM_018860.4	377.759646050726	262.32592662108	130.171224069072	74	59.6074444463505	19.4451688954602	17.7299332015163	8.74195352962987	6.89049236050279
NM_013765.2	149.518852912385	109.30246942545	41.8407505936303	21	20.5838657080922	8.64229728687122	3.67979745691847	5.65655816623109	2.06714770815084
NR_015577.1	66.5702313320161	53.3396050796197	34.8672921613586	20	14.5802382098987	6.48172296515341	4.6833785815326	2.57116280283231	2.06714770815084
NM_001146308.1	25.3600881264823	22.7349136404936	9.29794457636229	5	5.14596642702306	2.59268918606137	1.67263520769021	2.57116280283231	2.06714770815084
NM_019661.4	38.5684673590252	30.604691439126	13.1720881498466	4	5.57479696260832	1.29634459303068	1.00358112461413	0	0
NM_008907.1	131.555457156127	127.665284288926	18.5958891527246	13	12.4360855319724	3.02480405040493	4.01432449845651	1.54269768169939	1.37809847210056
NM_001035226.1	204.465710519764	153.897876951034	65.8604407492329	46	39.8812398094287	12.9634459303068	11.3739194122935	9.77041865076279	4.13429541630167
NM_001282118.1	81.3636160724641	55.9628643458305	39.5162644495397	21	15.8667298166544	6.91383782949698	4.6833785815326	3.08539536339878	4.82334465235195
NM_008143.3	43.3234838827406	42.8465680147765	20.1455465821183	10	9.86310231846087	1.72845945737424	3.01074337384238	0.514232560566463	0
NM_013529.3	301.151046501978	271.94454393052	150.31677065119	63	62.180427659862	18.5809391667731	19.4025684092065	11.8273488930286	5.51239388840223
NM_021510.2	240.920837201582	243.088692002201	75.1583853255952	52	26.5874932062858	12.5313310659633	13.0465546199837	4.62809304509816	4.13429541630167
NM_001304744.1	159.557221129118	107.553629914643	65.8604407492329	44	36.0217649891614	18.1488243024296	17.3954061599782	6.17079072679755	4.13429541630167
NM_028398.2	26.9450936343875	28.8558519283188	17.0462317233309	10	5.14596642702306	5.18537837212273	2.67621633230434	1.54269768169939	2.06714770815084
NM_011543.4	226.655787630436	146.902518907805	67.4100981786266	49	31.3046290977236	12.5313310659633	11.7084464538315	7.19925584793048	5.51239388840223
NM_011694.5	12.1517088939394	11.3674568202468	17.8210604380277	8	6.00362749819357	1.29634459303068	3.01074337384238	0	0
NM_001252494.1	186.502314763505	144.279259641594	106.926362628166	57	42.4542230229403	21.1736283528345	23.416892907663	7.71348840849694	12.402886248905
NM_013716.2	238.279161355074	170.511852303702	98.4032467665009	60	40.7389008805992	12.9634459303068	27.4312174061195	3.08539536339878	2.75619694420112
NM_178218.4	51.7768465915681	34.976790216144	17.8210604380277	8	8.5766107117051	3.88903377909205	2.3416892907663	2.05693024226585	1.37809847210056
NM_024210.2	87.7036381040847	54.2140248350233	39.5162644495397	25	14.5802382098987	8.64229728687122	8.36317603845107	5.14232560566463	4.82334465235195
NM_028360.2	79.2502753952573	69.9535804322881	42.6155793083272	19	18.8685435657512	5.61749323646629	6.02148674768477	1.54269768169939	0.689049236050279
NM_001313984.1	74.4952588715418	56.8372841012341	30.9931485878743	11	9.86310231846087	4.32114864343561	6.02148674768477	1.02846512113293	1.37809847210056
NR_030738.1	1240.53097752043	1177.84341052865	332.401518604952	169	107.636464431899	38.4582229265769	37.8015556937988	14.9127442564274	17.226230901257
NR_028526.1	1805.32127350396	2004.17007938505	1309.46052783769	1140	730.29840210169	471.437316998825	499.448873016298	390.816746030512	588.448047586938
NR_028550.1	2856.17992524507	2931.92943986827	2902.50836525443	2811	1957.1825644111	1396.59524155839	1475.59878022431	1253.69898266104	1511.08497465826
NR_028541.1	841.637924697632	957.489632166943	1076.23708471393	962	658.254872123367	451.992148103365	538.923063917787	412.414513574303	423.076230934871
NR_028566.1	1777.84784470027	2276.98904307098	1135.1240670309	1417	576.777070362168	457.609641339831	439.23400553945	305.968373537045	379.666129063704
NM_001127233.1	257.827562619237	160.893234994263	68.1849268933234	42	30.4469680265531	14.2597905233375	13.0465546199837	3.08539536339878	6.20144312445251
NM_016776.2	226.655787630436	192.372346188792	68.9597556080203	39	34.7352733824057	11.6671013372761	12.7120275784456	4.62809304509816	2.75619694420112
NM_025985.4	45.9651597292492	34.976790216144	14.7217455792403	12	6.00362749819357	3.02480405040493	2.67621633230434	0.514232560566463	2.06714770815084
NM_009671.5	49.1351707450595	39.3488889931621	59.661811031658	34	42.4542230229403	42.347256705669	30.7764878214999	33.4251164368201	44.0991511072178
NM_026197.3	92.4586546278002	76.9489384755169	29.4434911584806	23	15.4378992810692	3.45691891474849	6.02148674768477	2.57116280283231	2.06714770815084
NM_001002764.1	88.2319732733864	63.8326421444629	51.1386951699926	22	24.8721710639448	6.48172296515341	10.0358112461413	0	1.37809847210056
NM_178645.4	37.5117970204218	25.3581729067044	17.8210604380277	5	4.28830535585255	1.29634459303068	4.6833785815326	0	0.689049236050279
NM_001024205.2	797.257770476288	629.582223890593	208.428924253455	97	92.6273956864151	32.4086148257671	29.4383796553478	15.4269768169939	19.9824278454581
NM_026389.3	163.25556731423	134.660642332155	56.5624961728706	42	24.4433405283595	10.802871608589	7.69412195537498	1.54269768169939	4.13429541630167
NM_001130169.1	116.233737246377	71.7024199430953	27.11900501439	11	10.7207633896314	5.18537837212273	4.6833785815326	3.08539536339878	2.06714770815084
NM_025414.3	41.7384783748355	30.604691439126	24.0196901556026	17	13.2937466031429	8.21018242252766	6.02148674768477	0	1.37809847210056
NR_028329.1	109.893715214757	101.432691626818	32.542806017268	25	16.724390887825	8.21018242252766	8.02864899691303	0.514232560566463	4.13429541630167
NM_175004.2	116.762072415679	93.5629138281853	38.7414357348429	25	14.5802382098987	6.48172296515341	8.36317603845107	2.05693024226585	3.44524618025139
NR_004411.3	0	0	0	0	0	0	0	0	0
NM_199008.2	40.6818080362321	29.7302716837224	18.5958891527246	8	8.5766107117051	3.02480405040493	4.34885153999456	1.54269768169939	0.689049236050279
NM_009427.2	720.120835758238	549.135606393462	359.520523619342	192	152.663670668351	53.5822431786016	52.5207455214727	16.9696744986933	13.7809847210056
NM_009078.2	184.388974086299	160.018815238859	68.1849268933234	42	31.3046290977236	13.3955607946504	10.7048653292174	2.57116280283231	2.75619694420112
NM_011508.2	86.6469677654813	48.9675063026017	15.4965742939371	13	7.29011910494934	3.02480405040493	3.34527041538043	2.57116280283231	2.06714770815084
NM_028918.2	2.64167584650858	1.7488395108072	1.54965742939371	0	0	0	0.334527041538043	0	0
NM_001243049.1	22.7184122799738	19.2372346188792	10.847602005756	8	4.28830535585255	3.45691891474849	1.00358112461413	1.02846512113293	1.37809847210056
NM_025654.2	41.7384783748355	37.6000494823548	12.3972594351497	7	9.86310231846087	0.864229728687122	4.34885153999456	3.59962792396524	4.82334465235195
NM_025404.3	77.1369347180504	72.5768396984989	38.7414357348429	17	14.1514076743134	6.91383782949698	5.35243266460868	1.54269768169939	2.06714770815084
NM_138753.2	126.27210546311	95.3117533389925	40.2910931642366	22	13.7225771387282	6.91383782949698	5.68695970614673	3.59962792396524	6.89049236050279
NR_030703.1	1010.70517887418	948.745434612907	862.384359457602	818	515.883134309062	359.951681998186	439.903059622526	361.505490078223	434.790067947726
NM_001048058.1	77.6652698873521	65.5814816552701	47.2645515965083	21	12.0072549963871	6.48172296515341	6.35601378922281	3.59962792396524	6.20144312445251
NM_012030.2	136.310473679843	116.297827468679	58.1121536022643	35	20.5838657080922	10.802871608589	10.0358112461413	2.05693024226585	2.75619694420112
NM_025305.2	75.0235940408436	61.2093828782521	45.7148941671146	28	26.5874932062858	8.64229728687122	13.0465546199837	3.08539536339878	2.06714770815084
NM_001252532.1	24.8317529571806	30.604691439126	20.9203752968151	9	8.14778017611985	8.64229728687122	4.6833785815326	7.19925584793048	2.75619694420112
NM_001012273.1	71.3252478557315	48.9675063026017	17.8210604380277	13	11.5784244608019	4.75326350777917	3.01074337384238	2.05693024226585	1.37809847210056
NM_027204.2	114.648731738472	121.544346001101	66.6352694639297	34	39.0235787382582	14.2597905233375	15.0537168692119	8.2277209690634	9.6466893047039
NM_007879.1	277.904299052702	251.832889556237	128.621566639678	72	64.3245803377883	15.1240202520246	20.7406765753587	2.57116280283231	5.51239388840223
NM_026080.2	83.476956749671	62.0838026336557	44.1652367377209	29	20.155035172507	9.07441215121478	6.69054083076086	5.65655816623109	2.75619694420112
NM_001077661.1	174.350605869566	110.176889180854	67.4100981786266	36	36.4505955247467	12.5313310659633	8.36317603845107	2.05693024226585	4.82334465235195
NR_045893.1	219.787430429514	161.767654749666	60.4366397463549	46	27.4451542774563	14.6919053876811	16.3918250353641	5.65655816623109	5.51239388840223
NM_001130457.1	122.045424108696	86.5675557849565	52.6883525993863	41	26.1586626707006	9.07441215121478	10.3703382876793	3.08539536339878	5.51239388840223
NM_001163359.1	64.4568906548093	57.7117038566377	30.9931485878743	26	16.724390887825	6.48172296515341	6.02148674768477	3.08539536339878	4.82334465235195
NM_016888.5	123.630429616601	118.92108673489	61.9862971757486	21	31.7334596333089	15.1240202520246	10.7048653292174	5.14232560566463	2.75619694420112
NM_001163454.2	97.2136711515156	65.5814816552701	35.6421208760554	18	18.8685435657512	7.7780675581841	4.6833785815326	1.02846512113293	2.06714770815084
NM_009260.2	78.7219402259556	65.5814816552701	27.8938337290869	17	15.8667298166544	2.1605743217178	6.69054083076086	1.54269768169939	2.06714770815084
